window;emg_0;emg_1;emg_2;emg_3;emg_4
0.0;0.0001316668172776786;0.00042460870283696217;0.0003242657720929215;-0.00010607389930482325;4.603271594505465e-05
0.0;7.523818130153112e-05;0.00014858581785134883;-0.00012874551530213385;-0.00030002322127271885;0.00021753267324442493
0.0;7.523818130152765e-05;0.00011096672720058154;-0.00034411001416816134;-0.0009351124487484014;-0.0007200749463651679
0.0;5.642863597614921e-05;0.00021959424900946933;0.0002898456743617023;0.00044346016714705283;0.0009882212938285007
0.0;0.00015047636260306224;0.00065455299688498;0.0009514469416437715;0.001257453728110522;0.002657635097553762
0.0;0.00011285727195229668;0.0005144266793204594;0.0008223248932016369;0.001117895385565934;0.00207657754386259
0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0001316668172776786;0.0002929418855592836;-0.00010034293074399903;-0.0005620064886753817;-0.00017845436096017298
1.0;0.00015047636260306224;0.00033479072635347884;-0.00015498380369044495;-0.0008367652555722749;-0.0005645421727239752
1.0;0.00011285727195229495;0.0002887121354158695;-3.724255751080818e-05;-0.0007332107387765935;-0.0007068651569315798
1.0;0.00011285727195229495;0.0004956171339950688;0.0007052378711060042;0.0003844258995981953;0.0003236489713698276
1.0;7.523818130153112e-05;0.0002802526351290413;0.0002958631875348561;4.305209614567651e-05;0.00013449806940848963
1.0;0.00013166681727767686;0.00038698961218622263;0.00020294899985383308;-0.00028739483357938245;-0.0001881247955877463
1.0;9.40477266269113e-05;0.0002468632946216881;-1.4112298897805964e-06;-0.0005191103579991613;-0.0004584616756181381
1.0;7.523818130153112e-05;0.0003178717257797947;0.0004171799597740278;5.508712249209513e-05;-0.0002148889847849167
1.0;5.642863597614574e-05;0.00020078470368407875;0.00013513956161523288;-0.00022323063780615993;-0.00022658707979136827
1.0;5.642863597614921e-05;0.00014435606770793474;-2.8026051418092446e-05;-0.0004063393351106809;-0.00042438961876264947
1.0;0.00015047636260306224;0.00037240981700424614;-0.00010890521275282172;-0.0010297446830534046;-0.0008919206886726094
1.0;0.00013166681727767686;0.00044341824816236663;0.00042254324886328853;0.00015292720338519472;0.00042084018998378436
1.0;9.404772662691303e-05;0.0002656728399470648;9.686624688055867e-05;-0.00012844243803150635;0.0003221449559322187
1.0;7.523818130153112e-05;0.00020501445382749284;5.322964305659594e-05;-0.00016911340980088618;0.00011383104464751659
1.0;7.523818130153112e-05;0.00011096672720058154;-0.0003441100141681336;-0.0009163029034229275;-0.0006594165602454294
1.0;5.642863597614747e-05;0.00016316561303332533;0.00010787051600298636;0.00010564535709604861;0.00044349022043546626
1.0;0.00018809545325382433;0.0008699174957510214;0.0013420120798894597;0.0014065023281656652;0.002416159783504651
1.0;0.00015047636260306224;0.0005228861796073153;0.0005268382388068094;0.000707473412112955;0.0020922369993997547
1.0;-1.8809545325385382e-05;0.00016505615778501792;0.0007783117562377984;0.0015010229270803754;0.001918890811317131
1.0;0.0;0.0001880954532538226;0.0006253934065210964;0.000986072602818952;0.001293892092935539
1.0;1.8809545325380178e-05;0.0003616111113256826;0.0011082185083639284;0.0014747681060340023;0.001268564458638155
1.0;3.7619090650767295e-05;0.00034703131614371996;0.0008339833864080409;0.0009101636647753097;0.00083401693155985
1.0;-0.00018809545325382433;-0.00023039295468801901;0.0008520398654534578;0.001856038168112653;0.0011190342104252515
1.0;-5.642863597614747e-05;0.00010016802152203186;0.0007977755256470959;0.001232719069233855;0.006116387274206825
1.0;-5.642863597614747e-05;8.135847619664127e-05;0.0007559266848528867;0.0009299785809979283;0.004730778981046541
1.0;-1.8809545325381913e-05;0.00010862752180887392;0.0004834793259267667;0.0006864005283596514;0.004999347041799426
1.0;-0.0001316668172776786;-0.00033056097621006475;-7.74024774713028e-05;0.0004620440305971585;0.004386894418054552
1.0;-0.00013166681727767686;-0.00016127506828160498;0.0006378089055333463;0.00153236575736658;0.006247414932944492
1.0;-0.0001504763626030605;-0.00039121936232962284;-2.699135466828484e-05;0.0006682363534496472;0.0048355033632688366
1.0;-0.0003573813611822702;-0.0007951279750895296;0.00037984249959309435;0.0019876098826580382;0.00508859339807978
1.0;-0.00028214317988073563;-0.0006277326119127763;0.00023651718910903952;0.0012064465408503922;0.003754517112219108
1.0;-0.00020690499857920798;-0.000460337248736023;0.00020604915057734208;0.0011466148769424742;0.0038535793308992344
1.0;-0.00020690499857920278;-0.0006296231566644828;-0.0003774954151496007;0.00042566367170846636;0.0029211205832660805
1.0;-0.00020690499857920625;-0.00046033724873605075;0.00016843005992651927;0.0008748217421001847;0.0026038954025808525
1.0;0.0001880954532538226;0.0007570602237987334;0.0008840140365451582;-4.265785566870406e-05;0.0014165808611719538
1.0;0.00016928590792844242;0.000771640018980696;0.001158249158501018;0.0005031370402644106;0.001790470002130111
1.0;0.000300952725206121;0.0010833914498653702;0.0010433264325750424;-0.00038953320634303734;0.0007149596789495088
1.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0001880954532538226;0.0006065838611956642;0.0009818428526754686;0.0014322306474701951
2.0;-1.8809545325380178e-05;0.0002779134297373198;0.001161071618280593;0.0016918341188659342;0.0013117059097851602
2.0;3.761909065076903e-05;0.00038465040679448725;0.0009929192492979383;0.0011939918259638443;0.0010947892646214485
2.0;-0.00015047636260306224;-0.00016550481842504683;0.0007197188240919;0.001497058074686461;0.0009266970474220149
2.0;-0.00013166681727767686;-0.0001236559776308377;0.0007026970417963185;0.0014564733519811593;0.005938743180599365
2.0;-5.642863597614747e-05;6.120294895120559e-06;0.00047567404972383154;0.0007093535747645027;0.004967979520029697
2.0;-3.761909065076556e-05;0.00014201686231622712;0.0007807537433515005;0.001022848438600045;0.004939644334693141
2.0;-7.523818130153112e-05;-0.00020501445382750672;-0.000260134641635823;-0.00047931929218910513;0.003059447856556527
2.0;-0.00016928590792844242;-0.0003202109311715301;0.0004292189256463186;0.0015518460594340089;0.006337219482707462
2.0;-0.00016928590792844415;-0.0005083063844253527;-0.0002714126621763402;0.0004924258200651524;0.0049632773617429155
2.0;-0.0003573813611822685;-0.0007763184297641251;0.0004593104310380708;0.002035476236625401;0.005066163996615788
2.0;-0.0002633336345553572;-0.0006235028617693483;4.174999859810069e-05;0.0007085179988845641;0.0032453412978445256
2.0;-0.00026333363455535545;-0.0005670742257932043;0.00037420151955989966;0.001550409443217507;0.0039176804080679195
2.0;-0.00015047636260306224;-0.0004476479983057807;-0.0002653951490031031;0.0002424941116668869;0.0026950571484160163
2.0;-0.0002821431798807339;-0.0006841612478889203;0.0001297802120519137;0.001148884365928568;0.0024146955974890458
2.0;9.404772662691824e-05;0.00034091102124862716;0.0002266425194065863;-0.0004495131567307034;0.001416021415211896
2.0;0.0001692859079284459;0.0007904495643060866;0.001256526635271371;0.0006868999616529148;0.001903834386365419
2.0;0.000357381361182265;0.0012465570628986677;0.001038339676625727;-0.0007606954379166808;0.0004762513237478658
2.0;0.000263333634555352;0.0012254083121815973;0.0018240801759264735;0.0004076006883523206;0.0006005079553696238
2.0;0.00030095272520611754;0.0011774391764922815;0.0011773324552444425;-0.0006420374809978022;0.00018512274277206198
2.0;0.0004326195424837996;0.0017149051512815594;0.002034834451983228;-0.00010965219021134842;-0.00011063429381191758
2.0;0.0004138099971584142;0.0012028176773527938;8.39674934804413e-05;-0.0024841170126964005;-0.0005549745527819727
2.0;0.00039500045183303405;0.0013114451991616746;0.0006238754553833936;-0.0019166940511840883;-0.0006650186662854746
2.0;0.0003009527252061193;0.000650771907381574;-0.00023895917622272778;-0.001048034322901549;0.0003004508356121566
